data_source,regid,smiles
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6073,c1cnn2nnnc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6074,c1nnn2nnnc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6075,c1nnc2nnnn2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6076,O=c1[nH]cnc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6077,O=c1[nH]cnn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6078,O=c1cnc2nnnn2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6079,O=c1cnn2nnnc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S608,O=c1occc2occc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6080,O=c1ocnc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6081,O=c1ocnn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6082,O=c1cnc2nnnn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6083,O=c1cnn2nnnc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6084,O=c1scnc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6085,O=c1scnn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6086,n1nnn2nnnc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6087,O=c1[nH]nnn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6088,O=c1[nH]nnc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6089,O=c1onnn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S609,O=c1occc2ccoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6090,O=c1onnc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6091,O=c1nnn2nnnc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6092,O=c1nnc2nnnn2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6093,O=c1ccn2[nH]cnn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6094,O=c1ccn2nc[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6095,O=c1snnn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6096,O=c1snnc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6097,O=c1nnn2nnnc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6098,O=c1nnc2nnnn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6099,O=c1ccoc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S61,O=c1ncccs1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S610,O=c1ccc2ccoc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6100,O=c1ccon2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6101,O=c1ncoc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6102,O=c1ncon2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6103,O=c1ccsn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6104,O=c1ccsc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6105,O=c1cn[nH]c2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6106,O=c1cn[nH]n2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6107,O=c1cnoc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6108,O=c1cnon2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6109,O=c1cnsc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S611,O=c1ccc2occc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6110,O=c1cnsn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6111,O=c1ncsc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6112,O=c1ncsn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6113,O=c1nn[nH]c2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6114,O=c1nn[nH]n2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6115,O=c1nnoc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6116,O=c1nnon2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6117,O=c1ccc(=O)n2[nH]cnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6118,O=c1nnsc2nnnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6119,O=c1nnsn2nnnc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S612,O=c1cc2occc2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6120,O=c1c(=O)c(=O)n2nnnc2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6121,O=c1[nH]c(=O)n2nnnc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6122,O=c1[nH]c(=O)c2nnnn2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6123,O=c1[nH]c(=O)n2nnnc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6124,O=c1[nH]c(=O)c2nnnn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6125,c1c[nH]n2[nH]cnn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6126,c1con2nc[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6127,c1con2[nH]cnn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6128,c1csn2nc[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6129,c1csn2[nH]cnn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S613,O=c1cc2ccoc2co1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6130,c1n[nH]n2nc[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6131,c1n[nH]n2[nH]cnn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6132,c1non2nc[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6133,c1non2[nH]cnn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6134,c1nsn2nc[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6135,c1nsn2[nH]cnn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6136,O=c1ncn2nc[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6137,O=c1ncn2[nH]cnn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6138,O=c1cnn2[nH]cnn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6139,O=c1cnn2nc[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S614,O=c1sccc2occc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6140,c1nn2occon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6141,c1nn2sccon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6142,c1nn2occsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6143,c1nn2[nH]ncon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6144,c1nn2ocn[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6145,c1nn2oncon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6146,c1nn2ocnon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6147,c1nn2sncon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6148,c1nn2ocnsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6149,O=c1cnc(=O)n2[nH]cnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S615,O=c1sccc2ccoc12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6150,O=c1ncc(=O)n2[nH]cnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6151,c1nn2sccsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6152,c1nn2[nH]ncsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6153,c1nn2scn[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6154,c1nn2oncsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6155,c1nn2scnon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6156,c1nn2sncsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6157,c1nn2scnsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6158,O=c1oc2nnnn2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6159,O=c1oc2nnnn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S616,O=c1ccc2ccoc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6160,O=c1on2nnnc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6161,O=c1oc2nnnn2oc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6162,O=c1oc(=O)n2nnnc2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6163,O=c1oc(=O)c2nnnn2o1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6164,O=c1oc2nnnn2sc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6165,O=c1on2nnnc2sc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6166,O=c1oc2nnnn2c(=O)s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6167,O=c1on2nnnc2c(=O)s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6168,O=c1sc2nnnn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6169,O=c1oc(=O)n2nnnc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S617,O=c1ccc2occc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6170,O=c1oc(=O)c2nnnn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6171,O=c1sc2nnnn2sc1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6172,O=c1sc(=O)n2nnnc2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6173,O=c1sc(=O)c2nnnn2s1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6174,O=c1[nH]n2nc[nH]n2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6175,O=c1[nH]n2[nH]cnn2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6176,c1nn2[nH]nn[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6177,c1nn2onn[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6178,c1nn2[nH]nnon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6179,c1nn2snn[nH]n2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S618,O=c1cc2occc2cs1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6180,c1nn2[nH]nnsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6181,O=c1nnn2nc[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6182,O=c1nnn2[nH]cnn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6183,c1nn2onnon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6184,c1nn2snnon2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6185,c1nn2onnsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6186,O=c1nnc(=O)n2[nH]cnn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6187,O=c1[nH]c(=O)n2[nH]cnn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6188,O=c1[nH]c(=O)n2nc[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6189,O=c1oc(=O)n2[nH]cnn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S619,O=c1cc2ccoc2cs1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6190,O=c1oc(=O)n2nc[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6191,O=c1on2[nH]cnn2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6192,O=c1on2nc[nH]n2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6193,O=c1sc(=O)n2[nH]cnn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6194,O=c1sc(=O)n2nc[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6195,O=c1sn2[nH]cnn2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6196,O=c1sn2nc[nH]n2c(=O)c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6197,c1nn2snnsn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6198,O=c1ncn2cn[nH]n12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6199,O=c1ncn2[nH]ncn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S62,O=c1cncc[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S620,c1ncc2occc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6200,O=c1cnn2cn[nH]n12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6201,O=c1cnn2[nH]ncn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6202,O=c1[nH]n2cn[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6203,O=c1[nH]n2[nH]ncn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6204,O=c1nnn2cn[nH]n12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6205,O=c1nnn2[nH]ncn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6206,O=c1[nH]c(=O)n2[nH]ncn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6207,O=c1oc(=O)n2[nH]ncn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6208,O=c1on2[nH]ncn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6209,O=c1on2cn[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S621,c1ncc2ccoc2n1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6210,O=c1sc(=O)n2[nH]ncn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6211,O=c1sn2[nH]ncn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6212,O=c1sn2cn[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6213,O=c1ccn2cn[nH]n2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6214,O=c1ccn2[nH]ncn2c1=O
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6215,O=c1ccc(=O)n2[nH]ncn12
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6216,c1c[nH]n2[nH]ncn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6217,c1con2[nH]ncn2[nH]1
C:\Chem_Work\CompChem_Working\CCAS_Hetarynes_Local\csv_backups\input_csv_datasets\VEHICLe_10_dataset.csv,S6218,c1con2cn[nH]n2[nH]1
