arene_id,arene_smiles,aryne_id,aryne_smiles
arene_236,O=c1cc[nH]c2nocc12,aryne_277,O=c1c#c[nH]c2nocc12
arene_237,O=c1cnn2cnccn12,aryne_278,O=c1cnn2cnc#cn12
arene_238,c1ccsc1,aryne_279,c1ccsc#1
arene_239,c1ccn2onnon2c1,aryne_280,c1ccn2onnon2c#1
arene_240,O=c1sc2ccoc(=O)c2sc1=O,aryne_281,O=c1sc2c#coc(=O)c2sc1=O
arene_241,O=c1[nH]nc2c(=O)sccn2c1=O,aryne_282,O=c1[nH]nc2c(=O)sc#cn2c1=O
arene_242,O=c1ccc(=O)c2snn[nH]c1=2,aryne_283,O=c1c#cc(=O)c2snn[nH]c1=2
arene_243,O=c1ccn2[nH]c(=O)ccc2c1,aryne_284,O=c1c#cn2[nH]c(=O)ccc2c1
arene_243,O=c1ccn2[nH]c(=O)ccc2c1,aryne_285,O=c1ccn2[nH]c(=O)c#cc2c1
arene_244,O=c1[nH]c(=O)c2cccc(=O)n2[nH]1,aryne_286,O=c1[nH]c(=O)c2cc#cc(=O)n2[nH]1
arene_245,O=c1ccsc2occc12,aryne_287,O=c1c#csc2occc12
arene_245,O=c1ccsc2occc12,aryne_288,O=c1ccsc2oc#cc12
arene_246,O=c1[nH]cnc2cnccc12,aryne_289,O=c1[nH]cnc2cnc#cc12
arene_247,O=c1nnn2ccnnc2n1,aryne_290,O=c1nnn2c#cnnc2n1
arene_248,O=c1ccnc2nn[nH]n12,aryne_291,O=c1c#cnc2nn[nH]n12
arene_249,O=c1[nH]nnc2nnccc12,aryne_292,O=c1[nH]nnc2nnc#cc12
arene_250,O=c1[nH]n2ccsc(=O)n2c1=O,aryne_293,O=c1[nH]n2c#csc(=O)n2c1=O
arene_251,O=c1oc2cc[nH]c(=O)c2oc1=O,aryne_294,O=c1oc2c#c[nH]c(=O)c2oc1=O
arene_252,O=c1ccc2sc(=O)c(=O)[nH]c2o1,aryne_295,O=c1c#cc2sc(=O)c(=O)[nH]c2o1
arene_253,O=c1[nH]c2nccc(=O)n2oc1=O,aryne_296,O=c1[nH]c2nc#cc(=O)n2oc1=O
arene_254,c1cc2nnsc2nn1,aryne_297,c1nnc2snnc2c#1
arene_255,c1cn2cncnc2n1,aryne_298,c1nc2ncncn2c#1
arene_256,O=c1ccoc2nsc(=O)n12,aryne_299,O=c1c#coc2nsc(=O)n12
arene_257,O=c1ccc2oc(=O)cnc2[nH]1,aryne_300,O=c1c#cc2oc(=O)cnc2[nH]1
arene_258,O=c1nccc2ccsc(=O)n12,aryne_301,O=c1nccc2c#csc(=O)n12
arene_259,O=c1cnc2cccn2s1,aryne_302,O=c1cnc2cc#cn2s1
arene_260,O=c1sn2occon2sc1=O,aryne_303,O=c1sn2oc#con2sc1=O
arene_261,O=c1sn2ccncn2c1=O,aryne_304,O=c1sn2c#cncn2c1=O
arene_262,O=c1ccoc2nc[nH]c(=O)c12,aryne_305,O=c1c#coc2nc[nH]c(=O)c12
arene_263,O=c1[nH]c(=O)c2[nH]ccc(=O)c2o1,aryne_306,O=c1[nH]c(=O)c2[nH]c#cc(=O)c2o1
arene_264,c1ccn2ccnc2c1,aryne_307,c1ccn2ccnc2c#1
arene_264,c1ccn2ccnc2c1,aryne_308,c1ccc2nccn2c#1
arene_264,c1ccn2ccnc2c1,aryne_309,c1nc2ccccn2c#1
arene_265,O=c1ccoc2ocnc(=O)c12,aryne_310,O=c1c#coc2ocnc(=O)c12
arene_266,O=c1ccc2c[nH]c(=O)c(=O)n2[nH]1,aryne_311,O=c1c#cc2c[nH]c(=O)c(=O)n2[nH]1
arene_267,O=c1[nH]c2ccoc2sc1=O,aryne_312,O=c1[nH]c2c#coc2sc1=O
arene_268,O=c1ocnc2ccsc12,aryne_313,O=c1ocnc2c#csc12
arene_269,O=c1ncn2c(=O)cccc2s1,aryne_314,O=c1ncn2c(=O)c#ccc2s1
arene_270,O=c1ccc2c(=O)oc(=O)[nH]c2[nH]1,aryne_315,O=c1c#cc2c(=O)oc(=O)[nH]c2[nH]1
arene_271,O=c1cc2cc[nH]n2cn1,aryne_316,O=c1cc2c#c[nH]n2cn1
arene_272,O=c1cnn2cccc2[nH]1,aryne_317,O=c1cnn2c#ccc2[nH]1
arene_273,O=c1oc(=O)c2sccoc1=2,aryne_318,O=c1oc(=O)c2sc#coc1=2
arene_274,O=c1cc2ccoc(=O)c2no1,aryne_319,O=c1cc2c#coc(=O)c2no1
arene_275,O=c1cnc2cc[nH]c(=O)c2[nH]1,aryne_320,O=c1cnc2c#c[nH]c(=O)c2[nH]1
arene_276,O=c1cc2cccnn2c(=O)s1,aryne_321,O=c1cc2c#ccnn2c(=O)s1
arene_277,O=c1ncc2[nH]ccoc=2c1=O,aryne_322,O=c1ncc2[nH]c#coc=2c1=O
arene_278,O=c1[nH]c2c(=O)cc[nH]c2c(=O)o1,aryne_323,O=c1[nH]c2c(=O)c#c[nH]c2c(=O)o1
arene_279,O=c1onnc2c(=O)occc12,aryne_324,O=c1onnc2c(=O)oc#cc12
arene_280,O=c1ccc2occsc1=2,aryne_325,O=c1c#cc2occsc1=2
arene_280,O=c1ccc2occsc1=2,aryne_326,O=c1ccc2oc#csc1=2
arene_281,c1cn2[nH]ncsc-2n[nH]1,aryne_327,c1[nH]nc2scn[nH]n-2c#1
arene_282,c1cc2cc[nH]n2c1,aryne_328,c1cc2cc[nH]n2c#1
arene_282,c1cc2cc[nH]n2c1,aryne_329,c1[nH]n2cccc2c#1
arene_283,c1csn2cnon2o1,aryne_330,c1on2oncn2sc#1
arene_284,O=c1cccc[nH]1,aryne_331,O=c1c#ccc[nH]1
arene_284,O=c1cccc[nH]1,aryne_332,O=c1ccc#c[nH]1
arene_285,O=c1[nH]c(=O)n2nnccn2c1=O,aryne_333,O=c1[nH]c(=O)n2nnc#cn2c1=O
arene_286,O=c1sc(=O)c2c(=O)cc[nH]c2s1,aryne_334,O=c1sc(=O)c2c(=O)c#c[nH]c2s1
arene_287,c1cn2oncsn2nn1,aryne_335,c1nnn2scnon2c#1
arene_288,O=c1[nH]ccc2cncnc12,aryne_336,O=c1[nH]c#cc2cncnc12
arene_289,O=c1cncc2cc[nH]n12,aryne_337,O=c1cncc2c#c[nH]n12
arene_290,O=c1[nH]c2[nH]ccc(=O)c2c(=O)o1,aryne_338,O=c1[nH]c2[nH]c#cc(=O)c2c(=O)o1
arene_291,O=c1nncc2occn12,aryne_339,O=c1nncc2oc#cn12
arene_292,O=c1cc2ccccn2c(=O)s1,aryne_340,O=c1cc2c#cccn2c(=O)s1
arene_292,O=c1cc2ccccn2c(=O)s1,aryne_341,O=c1cc2ccc#cn2c(=O)s1
arene_293,c1ccc2occc2c1,aryne_342,c1cc2ccoc2cc#1
arene_293,c1ccc2occc2c1,aryne_343,c1ccc2occc2c#1
arene_293,c1ccc2occc2c1,aryne_344,c1ccc2ccoc2c#1
arene_293,c1ccc2occc2c1,aryne_345,c1oc2ccccc2c#1
arene_294,c1cc2[nH]nnc2nn1,aryne_346,c1nnc2nn[nH]c2c#1
arene_295,O=c1nnn2cc[nH]c(=O)n12,aryne_347,O=c1nnn2c#c[nH]c(=O)n12
arene_296,O=c1[nH]n2[nH]ccon2o1,aryne_348,O=c1[nH]n2[nH]c#con2o1
arene_297,O=c1c(=O)c2ccoc(=O)c2c1=O,aryne_349,O=c1c(=O)c2c#coc(=O)c2c1=O
arene_298,O=c1[nH]ccn2c(=O)occ12,aryne_350,O=c1[nH]c#cn2c(=O)occ12
arene_299,O=c1nnc2sccoc1=2,aryne_351,O=c1nnc2sc#coc1=2
arene_300,O=c1[nH]n2sccc(=O)n2c(=O)c1=O,aryne_352,O=c1[nH]n2sc#cc(=O)n2c(=O)c1=O
arene_301,O=c1[nH]n2c(=O)ccnc2sc1=O,aryne_353,O=c1[nH]n2c(=O)c#cnc2sc1=O
arene_302,O=c1cc[nH]n2c(=O)scc12,aryne_354,O=c1c#c[nH]n2c(=O)scc12
arene_303,c1coc2c[nH]nnn-2[nH]1,aryne_355,c1[nH]n2nn[nH]cc-2oc#1
arene_304,O=c1nnc2c(=O)ccsc2o1,aryne_356,O=c1nnc2c(=O)c#csc2o1
arene_305,O=c1nnn2sccon2o1,aryne_357,O=c1nnn2sc#con2o1
arene_306,c1cnc2cn[nH]c2c1,aryne_358,c1cc2[nH]ncc2nc#1
arene_306,c1cnc2cn[nH]c2c1,aryne_359,c1cnc2cn[nH]c2c#1
arene_307,O=c1oc(=O)c2ccc(=O)sc2o1,aryne_360,O=c1oc(=O)c2c#cc(=O)sc2o1
arene_308,O=c1ccn2c(=O)c(=O)sc(=O)n2o1,aryne_361,O=c1c#cn2c(=O)c(=O)sc(=O)n2o1
arene_309,O=c1ccn2occc(=O)c2c1,aryne_362,O=c1c#cn2occc(=O)c2c1
arene_309,O=c1ccn2occc(=O)c2c1,aryne_363,O=c1ccn2oc#cc(=O)c2c1
arene_310,O=c1cnn2ccocc-2c1=O,aryne_364,O=c1cnn2c#cocc-2c1=O
arene_311,O=c1nc2c(=O)occn2c(=O)[nH]1,aryne_365,O=c1nc2c(=O)oc#cn2c(=O)[nH]1
arene_312,c1nsn2sccn2s1,aryne_366,c1sn2sncsn2c#1
arene_313,O=c1ccc(=O)n2cconc1-2,aryne_367,O=c1c#cc(=O)n2cconc1-2
arene_313,O=c1ccc(=O)n2cconc1-2,aryne_368,O=c1ccc(=O)n2c#conc1-2
arene_314,O=c1cn[nH]c2cc[nH]c(=O)c12,aryne_369,O=c1cn[nH]c2c#c[nH]c(=O)c12
arene_315,O=c1nccc2sccn12,aryne_370,O=c1nccc2sc#cn12
arene_316,O=c1ccn2cnnnc2c1,aryne_371,O=c1c#cn2cnnnc2c1
arene_317,c1con2nnscc-2[nH]1,aryne_372,c1[nH]c2csnnn-2oc#1
arene_318,c1cc2cnccn2c1,aryne_373,c1cc2cnccn2c#1
arene_318,c1cc2cnccn2c1,aryne_374,c1ncc2cccn2c#1
arene_319,O=c1ccn2c(=O)[nH]cnc2n1,aryne_375,O=c1c#cn2c(=O)[nH]cnc2n1
arene_320,O=c1nnc2cccnc2[nH]1,aryne_376,O=c1nnc2c#ccnc2[nH]1
arene_320,O=c1nnc2cccnc2[nH]1,aryne_377,O=c1nnc2cc#cnc2[nH]1
arene_321,O=c1cnc2c(=O)ccsc2o1,aryne_378,O=c1cnc2c(=O)c#csc2o1
arene_322,O=c1ccn2c(=O)c(=O)[nH]c(=O)n2o1,aryne_379,O=c1c#cn2c(=O)c(=O)[nH]c(=O)n2o1
arene_323,c1cc2[nH]nnc2[nH]1,aryne_380,c1[nH]c2nn[nH]c2c#1
arene_324,O=c1ncc2nccnc2o1,aryne_381,O=c1ncc2nc#cnc2o1
arene_325,O=c1cc[nH]c2ccoc12,aryne_382,O=c1c#c[nH]c2ccoc12
arene_325,O=c1cc[nH]c2ccoc12,aryne_383,O=c1cc[nH]c2c#coc12
arene_326,O=c1ccc2c(=O)[nH]ccc2s1,aryne_384,O=c1c#cc2c(=O)[nH]ccc2s1
arene_326,O=c1ccc2c(=O)[nH]ccc2s1,aryne_385,O=c1ccc2c(=O)[nH]c#cc2s1
arene_327,O=c1ccn2ncccc2n1,aryne_386,O=c1c#cn2ncccc2n1
arene_327,O=c1ccn2ncccc2n1,aryne_387,O=c1ccn2ncc#cc2n1
arene_328,O=c1cc2c(=O)occc2cs1,aryne_388,O=c1cc2c(=O)oc#cc2cs1
arene_329,O=c1onc2ncccn2c1=O,aryne_389,O=c1onc2ncc#cn2c1=O
arene_330,O=c1[nH]cc2c(=O)occn2c1=O,aryne_390,O=c1[nH]cc2c(=O)oc#cn2c1=O
arene_331,O=c1cnn2c(=O)ccc(=O)n2o1,aryne_391,O=c1cnn2c(=O)c#cc(=O)n2o1
arene_332,O=c1cnoc2c(=O)[nH]ccc12,aryne_392,O=c1cnoc2c(=O)[nH]c#cc12
arene_333,O=c1ncc2occc2[nH]1,aryne_393,O=c1ncc2oc#cc2[nH]1
arene_334,c1cn2[nH]nnsc-2c[nH]1,aryne_394,c1[nH]cc2snn[nH]n-2c#1
arene_335,O=c1nnn2c(=O)cc[nH]c2n1,aryne_395,O=c1nnn2c(=O)c#c[nH]c2n1
arene_336,c1csc2scn[nH]c=2o1,aryne_396,c1oc2[nH]ncsc=2sc#1
arene_337,O=c1occc2oncc12,aryne_397,O=c1oc#cc2oncc12
arene_338,O=c1nnc(=O)c2sccsc1=2,aryne_398,O=c1nnc(=O)c2sc#csc1=2
arene_339,O=c1sncc2cccn12,aryne_399,O=c1sncc2cc#cn12
arene_340,O=c1ccc2noc(=O)n2s1,aryne_400,O=c1c#cc2noc(=O)n2s1
arene_341,O=c1ccc2noc(=O)cc2[nH]1,aryne_401,O=c1c#cc2noc(=O)cc2[nH]1
arene_342,O=c1[nH]ccn2[nH]nnon12,aryne_402,O=c1[nH]c#cn2[nH]nnon12
arene_343,c1c[nH]n2nnncn2[nH]1,aryne_403,c1[nH]n2cnnnn2[nH]c#1
arene_344,O=c1sccn2[nH]cnsn12,aryne_404,O=c1sc#cn2[nH]cnsn12
arene_345,O=c1ncc2ccnnc2o1,aryne_405,O=c1ncc2c#cnnc2o1
arene_346,O=c1cnnc2ccon12,aryne_406,O=c1cnnc2c#con12
arene_347,O=c1ccn2nccc2o1,aryne_407,O=c1c#cn2nccc2o1
arene_348,O=c1ccc2nonc2[nH]1,aryne_408,O=c1c#cc2nonc2[nH]1
arene_349,O=c1nncc2ccsn12,aryne_409,O=c1nncc2c#csn12
arene_350,O=c1[nH]c2[nH]ccc2oc1=O,aryne_410,O=c1[nH]c2[nH]c#cc2oc1=O
arene_351,O=c1ccc2[nH]c(=O)ncc2[nH]1,aryne_411,O=c1c#cc2[nH]c(=O)ncc2[nH]1
arene_352,O=c1cccn[nH]1,aryne_412,O=c1c#ccn[nH]1
arene_353,O=c1cnnc2ccsc(=O)n12,aryne_413,O=c1cnnc2c#csc(=O)n12
arene_354,c1csn2cnscc-2o1,aryne_414,c1oc2csncn-2sc#1
arene_355,O=c1c(=O)n2[nH]ccsn2c1=O,aryne_415,O=c1c(=O)n2[nH]c#csn2c1=O
arene_356,O=c1ccc2ncc(=O)sc2[nH]1,aryne_416,O=c1c#cc2ncc(=O)sc2[nH]1
arene_357,O=c1cc2ccc(=O)sc2co1,aryne_417,O=c1cc2c#cc(=O)sc2co1
arene_358,O=c1[nH]c2ccc(=O)sc2[nH]1,aryne_418,O=c1[nH]c2c#cc(=O)sc2[nH]1
arene_359,O=c1ccn2sc(=O)oc2c1,aryne_419,O=c1c#cn2sc(=O)oc2c1
arene_360,O=c1c(=O)c(=O)n2c(=O)ccnc2c1=O,aryne_420,O=c1c(=O)c(=O)n2c(=O)c#cnc2c1=O
arene_361,c1cn2snnsn2o1,aryne_421,c1on2snnsn2c#1
arene_362,O=c1nnsc2cc[nH]c(=O)c12,aryne_422,O=c1nnsc2c#c[nH]c(=O)c12
arene_363,O=c1ccsc2csc(=O)n12,aryne_423,O=c1c#csc2csc(=O)n12
arene_364,O=c1oc2c(=O)ccsc2s1,aryne_424,O=c1oc2c(=O)c#csc2s1
arene_365,O=c1oncc2occc12,aryne_425,O=c1oncc2oc#cc12
arene_366,O=c1c(=O)c2cc[nH]c2c1=O,aryne_426,O=c1c(=O)c2c#c[nH]c2c1=O
arene_367,O=c1snnn2occon12,aryne_427,O=c1snnn2oc#con12
arene_368,O=c1ccoc2ncnc(=O)n12,aryne_428,O=c1c#coc2ncnc(=O)n12
arene_369,O=c1oc2sccsc=2c(=O)c1=O,aryne_429,O=c1oc2sc#csc=2c(=O)c1=O
arene_370,O=c1cnn2occ[nH]n2s1,aryne_430,O=c1cnn2oc#c[nH]n2s1
arene_371,O=c1ccn2c(=O)c(=O)nnn2o1,aryne_431,O=c1c#cn2c(=O)c(=O)nnn2o1
arene_372,O=c1[nH]cc2ccon12,aryne_432,O=c1[nH]cc2c#con12
arene_373,O=c1nnc2ccsc2s1,aryne_433,O=c1nnc2c#csc2s1
arene_374,c1nnc2cc[nH]c2n1,aryne_434,c1[nH]c2ncnnc2c#1
arene_375,O=c1cc2occc(=O)c2co1,aryne_435,O=c1cc2oc#cc(=O)c2co1
arene_376,O=c1cc[nH]n2[nH]cnsn12,aryne_436,O=c1c#c[nH]n2[nH]cnsn12
arene_377,O=c1ccc2coc(=O)nc2[nH]1,aryne_437,O=c1c#cc2coc(=O)nc2[nH]1
arene_378,O=c1oc2c[nH]ccn-2c(=O)c1=O,aryne_438,O=c1oc2c[nH]c#cn-2c(=O)c1=O
arene_379,O=c1cc2c(=O)ccsn2c(=O)s1,aryne_439,O=c1cc2c(=O)c#csn2c(=O)s1
arene_380,O=c1ncnc2ccccn12,aryne_440,O=c1ncnc2c#cccn12
arene_380,O=c1ncnc2ccccn12,aryne_441,O=c1ncnc2ccc#cn12
arene_381,c1noc2sccsc=2[nH]1,aryne_442,c1sc2[nH]cnoc=2sc#1
arene_382,O=c1ccn2cn[nH]n12,aryne_443,O=c1c#cn2cn[nH]n12
arene_383,O=c1nc2c(=O)[nH]ccc2cs1,aryne_444,O=c1nc2c(=O)[nH]c#cc2cs1
arene_384,c1cn2snn[nH]n2cn1,aryne_445,c1ncn2[nH]nnsn2c#1
arene_385,c1cn2ocnon2nn1,aryne_446,c1nnn2oncon2c#1
arene_386,O=c1ncnc2cnccn12,aryne_447,O=c1ncnc2cnc#cn12
arene_387,O=c1ccsn2c(=O)cnnc12,aryne_448,O=c1c#csn2c(=O)cnnc12
arene_388,O=c1[nH]cnn2sccon12,aryne_449,O=c1[nH]cnn2sc#con12
arene_389,O=c1ccn2c(=O)c(=O)sn2o1,aryne_450,O=c1c#cn2c(=O)c(=O)sn2o1
arene_390,O=c1cc[nH]c2snnc12,aryne_451,O=c1c#c[nH]c2snnc12
arene_391,O=c1nnn2cccc2o1,aryne_452,O=c1nnn2c#ccc2o1
arene_392,c1cn2scn[nH]n2[nH]1,aryne_453,c1[nH]n2[nH]ncsn2c#1
arene_393,O=c1[nH]c2c(=O)[nH]ccc2s1,aryne_454,O=c1[nH]c2c(=O)[nH]c#cc2s1
arene_394,c1cc2ccon2n1,aryne_455,c1on2nccc2c#1
arene_395,O=c1nnc2cnccc2[nH]1,aryne_456,O=c1nnc2cnc#cc2[nH]1
arene_396,O=c1cnnc2ccsn12,aryne_457,O=c1cnnc2c#csn12
arene_397,O=c1cnc2c(=O)c(=O)ccc1=2,aryne_458,O=c1c#cc2c(=O)cnc=2c1=O
arene_398,O=c1ccoc2snnc12,aryne_459,O=c1c#coc2snnc12
arene_399,c1cnn2nncc2c1,aryne_460,c1cnn2nncc2c#1
arene_400,O=c1sc(=O)n2ccon2c1=O,aryne_461,O=c1sc(=O)n2c#con2c1=O
arene_401,O=c1occn2c(=O)nccc12,aryne_462,O=c1oc#cn2c(=O)nccc12
arene_402,O=c1cc2c(=O)cc[nH]c2co1,aryne_463,O=c1cc2c(=O)c#c[nH]c2co1
arene_403,O=c1ccsc2cnoc(=O)c12,aryne_464,O=c1c#csc2cnoc(=O)c12
arene_404,O=c1ccn2[nH]c(=O)oc2n1,aryne_465,O=c1c#cn2[nH]c(=O)oc2n1
arene_405,O=c1[nH]c(=O)n2cconc1-2,aryne_466,O=c1[nH]c(=O)n2c#conc1-2
arene_406,O=c1ccn2c(=O)oncc2n1,aryne_467,O=c1c#cn2c(=O)oncc2n1
arene_407,O=c1oc2sccc(=O)c2s1,aryne_468,O=c1oc2sc#cc(=O)c2s1
arene_408,O=c1sccn2snc[nH]n12,aryne_469,O=c1sc#cn2snc[nH]n12
arene_409,O=c1nc2ccc(=O)sc2co1,aryne_470,O=c1nc2c#cc(=O)sc2co1
arene_410,O=c1occn2snc[nH]n12,aryne_471,O=c1oc#cn2snc[nH]n12
arene_411,O=c1ccc2csc(=O)cc2[nH]1,aryne_472,O=c1c#cc2csc(=O)cc2[nH]1
arene_412,O=c1cccc2ccsc(=O)n12,aryne_473,O=c1c#ccc2ccsc(=O)n12
arene_412,O=c1cccc2ccsc(=O)n12,aryne_474,O=c1cccc2c#csc(=O)n12
arene_413,O=c1cn[nH]c2ccnnc12,aryne_475,O=c1cn[nH]c2c#cnnc12
arene_414,O=c1[nH]n2c(=O)ccn2c(=O)s1,aryne_476,O=c1[nH]n2c(=O)c#cn2c(=O)s1
arene_415,O=c1cc2cc[nH]c(=O)n2nn1,aryne_477,O=c1cc2c#c[nH]c(=O)n2nn1
arene_416,c1coc2scnoc=2[nH]1,aryne_478,c1[nH]c2oncsc=2oc#1
arene_417,O=c1nnn2sccon2s1,aryne_479,O=c1nnn2sc#con2s1
arene_418,O=c1cnc2ncccc2[nH]1,aryne_480,O=c1cnc2nc#ccc2[nH]1
arene_418,O=c1cnc2ncccc2[nH]1,aryne_481,O=c1cnc2ncc#cc2[nH]1
arene_419,O=c1nnn2cconc-2c1=O,aryne_482,O=c1nnn2c#conc-2c1=O
arene_420,O=c1cc[nH]n2c(=O)nncc12,aryne_483,O=c1c#c[nH]n2c(=O)nncc12
arene_421,c1cn2cncc2[nH]1,aryne_484,c1[nH]c2cncn2c#1
arene_422,O=c1ccn2ncsc(=O)c2n1,aryne_485,O=c1c#cn2ncsc(=O)c2n1
arene_423,O=c1nnn2c(=O)c(=O)ccn2[nH]1,aryne_486,O=c1nnn2c(=O)c(=O)c#cn2[nH]1
arene_424,c1c[nH]n2[nH]nnn2[nH]1,aryne_487,c1[nH]n2nn[nH]n2[nH]c#1
arene_425,O=c1ccc2cccc(=O)n2o1,aryne_488,O=c1c#cc2cccc(=O)n2o1
arene_425,O=c1ccc2cccc(=O)n2o1,aryne_489,O=c1ccc2cc#cc(=O)n2o1
arene_426,c1c[nH]n2onnn2[nH]1,aryne_490,c1[nH]n2nnon2[nH]c#1
arene_427,O=c1cnc2noccn-2c1=O,aryne_491,O=c1cnc2noc#cn-2c1=O
arene_428,O=c1ccn2ccsc2n1,aryne_492,O=c1c#cn2ccsc2n1
arene_428,O=c1ccn2ccsc2n1,aryne_493,O=c1ccn2c#csc2n1
arene_429,O=c1sc2nccn2sc1=O,aryne_494,O=c1sc2nc#cn2sc1=O
arene_430,O=c1ccc2[nH]c(=O)c(=O)c(=O)c=2c1=O,aryne_495,O=c1c#cc2[nH]c(=O)c(=O)c(=O)c=2c1=O
arene_431,O=c1ncn2[nH]ccn2c1=O,aryne_496,O=c1ncn2[nH]c#cn2c1=O
arene_432,c1cc2c[nH]nc2nn1,aryne_497,c1nnc2n[nH]cc2c#1
arene_433,O=c1nnn2sccn12,aryne_498,O=c1nnn2sc#cn12
arene_434,c1cc2ccncn2c1,aryne_499,c1cc2ccncn2c#1
arene_434,c1cc2ccncn2c1,aryne_500,c1ncn2cccc2c#1
arene_435,O=c1ncon2cccc12,aryne_501,O=c1ncon2c#ccc12
arene_436,O=c1ccn2ncsc(=O)n2c1=O,aryne_502,O=c1c#cn2ncsc(=O)n2c1=O
arene_437,O=c1ccn2snn[nH]n2[nH]1,aryne_503,O=c1c#cn2snn[nH]n2[nH]1
arene_438,O=c1cnn2ccnc2s1,aryne_504,O=c1cnn2c#cnc2s1
arene_439,O=c1oc2ccc(=O)sc2o1,aryne_505,O=c1oc2c#cc(=O)sc2o1
arene_440,O=c1ccn2cnccn12,aryne_506,O=c1c#cn2cnccn12
arene_440,O=c1ccn2cnccn12,aryne_507,O=c1ccn2cnc#cn12
arene_441,O=c1ccn2c(=O)ccoc2c1,aryne_508,O=c1c#cn2c(=O)ccoc2c1
arene_441,O=c1ccn2c(=O)ccoc2c1,aryne_509,O=c1ccn2c(=O)c#coc2c1
arene_442,O=c1ncn2c(=O)[nH]ccn2c1=O,aryne_510,O=c1ncn2c(=O)[nH]c#cn2c1=O
arene_443,O=c1[nH]c2ccncc2c(=O)o1,aryne_511,O=c1[nH]c2c#cncc2c(=O)o1
arene_444,O=c1nn[nH]c2cnccc12,aryne_512,O=c1nn[nH]c2cnc#cc12
arene_445,c1cn2nncnc2n1,aryne_513,c1nc2ncnnn2c#1
arene_446,O=c1oc(=O)c2ccsc(=O)c2s1,aryne_514,O=c1oc(=O)c2c#csc(=O)c2s1
arene_447,c1cn2oncoc-2c[nH]1,aryne_515,c1[nH]cc2ocnon-2c#1
arene_448,O=c1ccc2nccn2s1,aryne_516,O=c1c#cc2nccn2s1
arene_448,O=c1ccc2nccn2s1,aryne_517,O=c1ccc2nc#cn2s1
arene_449,O=c1ccsc2nccnc12,aryne_518,O=c1c#csc2nccnc12
arene_449,O=c1ccsc2nccnc12,aryne_519,O=c1ccsc2nc#cnc12
arene_450,c1con2[nH]nnn2[nH]1,aryne_520,c1[nH]n2nn[nH]n2oc#1
arene_451,O=c1scnn2[nH]ccsn12,aryne_521,O=c1scnn2[nH]c#csn12
arene_452,O=c1ccn2oncc(=O)c2c1,aryne_522,O=c1c#cn2oncc(=O)c2c1
arene_453,O=c1ccnc2nncnn12,aryne_523,O=c1c#cnc2nncnn12
arene_454,O=c1nnn2ccc(=O)n2o1,aryne_524,O=c1nnn2c#cc(=O)n2o1
arene_455,O=c1ccsc2c(=O)sccc12,aryne_525,O=c1c#csc2c(=O)sccc12
arene_455,O=c1ccsc2c(=O)sccc12,aryne_526,O=c1ccsc2c(=O)sc#cc12
arene_456,O=c1ncoc2ccnnc12,aryne_527,O=c1ncoc2c#cnnc12
arene_457,O=c1scc2c(=O)[nH]ccn2c1=O,aryne_528,O=c1scc2c(=O)[nH]c#cn2c1=O
arene_458,O=c1[nH]c(=O)n2[nH]cc[nH]n2s1,aryne_529,O=c1[nH]c(=O)n2[nH]c#c[nH]n2s1
arene_459,O=c1on2sccsn2oc1=O,aryne_530,O=c1on2sc#csn2oc1=O
arene_460,O=c1cnc2nnccc2o1,aryne_531,O=c1cnc2nnc#cc2o1
arene_461,c1cc2nsnc2[nH]1,aryne_532,c1[nH]c2nsnc2c#1
arene_462,O=c1ncc2c(=O)occc2[nH]1,aryne_533,O=c1ncc2c(=O)oc#cc2[nH]1
arene_463,O=c1[nH]c(=O)c2[nH]ccc2o1,aryne_534,O=c1[nH]c(=O)c2[nH]c#cc2o1
arene_464,O=c1cc2ccon2nn1,aryne_535,O=c1cc2c#con2nn1
arene_465,O=c1ccc2ccoc(=O)c2[nH]1,aryne_536,O=c1c#cc2ccoc(=O)c2[nH]1
arene_465,O=c1ccc2ccoc(=O)c2[nH]1,aryne_537,O=c1ccc2c#coc(=O)c2[nH]1
arene_466,O=c1sn2occc(=O)n2c1=O,aryne_538,O=c1sn2oc#cc(=O)n2c1=O
arene_467,O=c1nc2cccnc2no1,aryne_539,O=c1nc2c#ccnc2no1
arene_468,c1csc2[nH]nnsc=2o1,aryne_540,c1oc2snn[nH]c=2sc#1
arene_469,O=c1ccn2[nH]nnc2n1,aryne_541,O=c1c#cn2[nH]nnc2n1
arene_470,O=c1[nH]nc2cnccn12,aryne_542,O=c1[nH]nc2cnc#cn12
arene_471,O=c1ncc2c(=O)sccc2[nH]1,aryne_543,O=c1ncc2c(=O)sc#cc2[nH]1
arene_472,O=c1ccc(=O)n2cnccn12,aryne_544,O=c1c#cc(=O)n2cnccn12
arene_472,O=c1ccc(=O)n2cnccn12,aryne_545,O=c1ccc(=O)n2cnc#cn12
arene_473,O=c1[nH]ccc2nsc(=O)n12,aryne_546,O=c1[nH]c#cc2nsc(=O)n12
arene_474,O=c1oc(=O)n2scc[nH]n2s1,aryne_547,O=c1oc(=O)n2sc#c[nH]n2s1
arene_475,O=c1ccon2ccc(=O)n12,aryne_548,O=c1c#con2ccc(=O)n12
arene_475,O=c1ccon2ccc(=O)n12,aryne_549,O=c1c#cn2occc(=O)n12
arene_476,O=c1oc(=O)c2c(=O)cc[nH]c2s1,aryne_550,O=c1oc(=O)c2c(=O)c#c[nH]c2s1
