bad_hetero_ID,no_arene_smiles
no_arene_15498,O=c1c(=O)c(=O)c2nsnc2c1=O
no_arene_15499,O=c1[nH]n2c(=O)oc(=O)c(=O)n2[nH]c1=O
no_arene_15500,O=c1ncnco1
no_arene_15501,O=c1oncn2nncc12
no_arene_15502,O=c1[nH]c(=O)c2ncncc2s1
no_arene_15503,O=c1cnc(=O)n2ncscc1-2
no_arene_15504,O=c1[nH]c2onnoc=2c1=O
no_arene_15505,O=c1ncsc2c(=O)cn[nH]c12
no_arene_15506,O=c1[nH]n2c(=O)c(=O)scc2c(=O)o1
no_arene_15507,O=c1[nH]nc2nnnnn12
no_arene_15508,O=c1cnc2[nH]cnc2o1
no_arene_15509,c1n[nH]n2nc[nH]n2[nH]1
no_arene_15510,O=c1scc2oncc(=O)n2c1=O
no_arene_15511,O=c1oc(=O)c(=O)c2[nH]nnsc1=2
no_arene_15512,O=c1occ2nnnnn2c1=O
no_arene_15513,O=c1nc2c(=O)sncc2co1
no_arene_15514,O=c1c(=O)c2ncoc(=O)c2c1=O
no_arene_15515,O=c1cnc2n[nH]cc2o1
no_arene_15516,c1nsn2cnnc12
no_arene_15517,O=c1cnc2oc(=O)c(=O)[nH]c2o1
no_arene_15518,O=c1occ2c(=O)nc[nH]n2c1=O
no_arene_15519,O=c1[nH]c(=O)n2nnnnn12
no_arene_15520,O=c1[nH]c(=O)n2oc(=O)c(=O)c(=O)n2[nH]1
no_arene_15521,O=c1ncc2oc(=O)ncc2o1
no_arene_15522,c1n[nH]c2c[nH]nnn-2[nH]1
no_arene_15523,O=c1cnn2c(=O)oc(=O)[nH]c2n1
no_arene_15524,O=c1ncn2nnnnn12
no_arene_15525,O=c1nc2ncoc2no1
no_arene_15526,O=c1on2c(=O)c(=O)c(=O)c(=O)n2c(=O)c1=O
no_arene_15527,O=c1cnc2cocc2o1
no_arene_15528,O=c1cnc2c(=O)sc(=O)[nH]c2o1
no_arene_15529,O=c1ncc2cn[nH]c(=O)c2[nH]1
no_arene_15530,O=c1on2ncnnn2c1=O
no_arene_15531,O=c1[nH]c(=O)c2cncc(=O)n2s1
no_arene_15532,O=c1cnsc2nnsc(=O)c12
no_arene_15533,c1nn2scn[nH]n2[nH]1
no_arene_15534,O=c1nc2[nH]c(=O)c(=O)c-2n1
no_arene_15535,O=c1nc2c(=O)cnsc2ns1
no_arene_15536,O=c1nnc(=O)c2c(=O)c(=O)sc(=O)c1=2
no_arene_15537,c1nncn2[nH]nn[nH]n12
no_arene_15538,O=c1cncc2onnc(=O)n12
no_arene_15539,O=c1oc(=O)n2ncncn2c1=O
no_arene_15540,O=c1[nH]nnn2scnsn12
no_arene_15541,O=c1ncoc2sncc12
no_arene_15542,O=c1c(=O)c(=O)c2c(=O)cnsc2c1=O
no_arene_15543,O=c1ncn2[nH]c(=O)c(=O)sn2c1=O
no_arene_15544,O=c1oc(=O)c2oc(=O)c(=O)oc2s1
no_arene_15545,c1nsc2ocn[nH]c=2[nH]1
no_arene_15546,O=c1cc2c(=O)snnn2c(=O)o1
no_arene_15547,O=c1scc2cnsc(=O)n12
no_arene_15548,O=c1on2snnc(=O)n2c(=O)c1=O
no_arene_15549,O=c1cc2c(=O)sc(=O)[nH]c2cs1
no_arene_15550,O=c1sc2ncsc2s1
no_arene_15551,O=c1ncnc2nn[nH]c(=O)n12
no_arene_15552,O=c1nc2c(=O)sc(=O)oc2co1
no_arene_15553,O=c1onnc2nc[nH]c12
no_arene_15554,O=c1cnc(=O)c2c(=O)c(=O)c(=O)[nH]c1=2
no_arene_15555,c1nnn2[nH]nnsn2n1
no_arene_15556,O=c1cnn2cnoc2c1
no_arene_15557,O=c1[nH]c(=O)n2onnn2c1=O
no_arene_15558,O=c1nnc2csc(=O)c(=O)n2[nH]1
no_arene_15559,O=c1[nH]c2onc[nH]c=2c(=O)c1=O
no_arene_15560,O=c1ncn2nnocc-2c1=O
no_arene_15561,O=c1ncc2c[nH]c(=O)n2o1
no_arene_15562,O=c1cc2c(=O)oc(=O)[nH]n2cn1
no_arene_15563,O=c1[nH]c2[nH]c(=O)c(=O)[nH]c2s1
no_arene_15564,O=c1[nH]c(=O)c(=O)n2nnonc1-2
no_arene_15565,O=c1snc2cn[nH]c(=O)n2c1=O
no_arene_15566,O=c1oc2nnsc2s1
no_arene_15567,O=c1sc2nnnn2sc1=O
no_arene_15568,O=c1[nH]c(=O)n2[nH]nn[nH]n2o1
no_arene_15569,O=c1ncc2nc(=O)scc2[nH]1
no_arene_15570,O=c1ncc2cncnc2s1
no_arene_15571,O=c1cnc(=O)c2ncc(=O)c1=2
no_arene_15572,O=c1cc2c(=O)ncc-2n1
no_arene_15573,O=c1cc2nn[nH]c(=O)n2nn1
no_arene_15574,c1noc2n[nH]cc12
no_arene_15575,O=c1[nH]c(=O)n2ncnnn2c1=O
no_arene_15576,O=c1cnc2sc(=O)c(=O)oc2o1
no_arene_15577,O=c1ocns1
no_arene_15578,c1nsn2nnncn2s1
no_arene_15579,O=c1nnn2sncsn2s1
no_arene_15580,O=c1oncc2cncn12
no_arene_15581,O=c1sc(=O)c2oc(=O)c(=O)[nH]c2s1
no_arene_15582,O=c1[nH]n2snc[nH]n2s1
no_arene_15583,O=c1cc2snnc(=O)n2cn1
no_arene_15584,O=c1[nH]n2c(=O)[nH]nc2oc1=O
no_arene_15585,O=c1cnc2c(=O)nnsc2[nH]1
no_arene_15586,O=c1cnoc2cncn12
no_arene_15587,O=c1oc(=O)c2[nH]nnc(=O)c2s1
no_arene_15588,O=c1ncc2c(=O)c(=O)c(=O)sc1=2
no_arene_15589,O=c1[nH]n2snnsn2c(=O)o1
no_arene_15590,O=c1[nH]c(=O)n2nncnn12
no_arene_15591,O=c1nc2ocnsn-2c(=O)c1=O
no_arene_15592,O=c1[nH]n2c(=O)c(=O)[nH]c(=O)n2c(=O)s1
no_arene_15593,O=c1nnoc2cn[nH]c(=O)c12
no_arene_15594,O=c1[nH]nnc2nscc12
no_arene_15595,O=c1[nH]cnc2onnc12
no_arene_15596,c1nonc2onnsn1-2
no_arene_15597,O=c1ncn2nn[nH]c(=O)n2c1=O
no_arene_15598,O=c1oc2[nH]cnoc=2c(=O)c1=O
no_arene_15599,O=c1onnn2ocn[nH]n12
no_arene_15600,c1n[nH]n2nnsn2o1
no_arene_15601,O=c1[nH]nnn2onnsn12
no_arene_15602,O=c1[nH]c(=O)c2oc(=O)c(=O)[nH]c2s1
no_arene_15603,O=c1nnn2nnc(=O)n2[nH]1
no_arene_15604,c1n[nH]c2nnoc12
no_arene_15605,O=c1ncoc2nncnc12
no_arene_15606,O=c1oc2c[nH]cc2c(=O)s1
no_arene_15607,O=c1sc(=O)c2c[nH]cc2s1
no_arene_15608,O=c1cnn2sc(=O)oc(=O)c2n1
no_arene_15609,O=c1oc(=O)n2c(=O)[nH]ncn12
no_arene_15610,O=c1cnn2oc(=O)oc2c1
no_arene_15611,O=c1nc2[nH]c(=O)c(=O)sc2cs1
no_arene_15612,O=c1[nH]c2ncnc(=O)n2[nH]c1=O
no_arene_15613,O=c1[nH]c2nnnn2oc1=O
no_arene_15614,O=c1ncn2c(=O)[nH]cc2s1
no_arene_15615,O=c1nc2nc[nH]c2ns1
no_arene_15616,O=c1cnn2oc(=O)nnc2c1
no_arene_15617,O=c1ncc2nsnc2o1
no_arene_15618,O=c1[nH]c(=O)n2cnonc-2c1=O
no_arene_15619,O=c1sncc2sncc12
no_arene_15620,O=c1nnn2c(=O)oc(=O)sc2n1
no_arene_15621,O=c1nc2c(=O)oncc2n[nH]1
no_arene_15622,O=c1ncc2csnc2[nH]1
no_arene_15623,O=c1cnn2c(=O)oncn12
no_arene_15624,O=c1nc2[nH]cnsn-2c(=O)c1=O
no_arene_15625,O=c1[nH]nc2nnon2c1=O
no_arene_15626,O=c1c(=O)c(=O)n2[nH]nc[nH]n2c1=O
no_arene_15627,c1nsc2sncoc=2o1
no_arene_15628,O=c1ncsc(=O)s1
no_arene_15629,O=c1oc(=O)c2ocnc(=O)c2o1
no_arene_15630,O=c1nnn2c(=O)cnoc2n1
no_arene_15631,O=c1cnc2onnoc1=2
no_arene_15632,O=c1ncon2c(=O)cnnc12
no_arene_15633,O=c1nc2c(=O)[nH]ncn2c(=O)o1
no_arene_15634,O=c1ocnc2cnoc12
no_arene_15635,O=c1c(=O)c(=O)n2sncsn2c1=O
no_arene_15636,O=c1oc(=O)n2c(=O)oncn2c1=O
no_arene_15637,O=c1cnn2nc[nH]cc1-2
no_arene_15638,O=c1nnc2nncc(=O)n2o1
no_arene_15639,O=c1cnn2c(=O)c(=O)sn2[nH]1
no_arene_15640,O=c1cc2cnoc(=O)n2c(=O)s1
no_arene_15641,O=c1on2nnoc(=O)n2c(=O)c1=O
no_arene_15642,O=c1[nH]c(=O)n2c(=O)cnnc2[nH]1
no_arene_15643,O=c1nc[nH]n2cnc(=O)n12
no_arene_15644,O=c1nnn2scn[nH]n2s1
no_arene_15645,O=c1[nH]c2nsc(=O)c(=O)n2c(=O)s1
no_arene_15646,c1nc2nnncc2s1
no_arene_15647,O=c1nc2nnsc2co1
no_arene_15648,O=c1cn[nH]c2nn[nH]c(=O)c12
no_arene_15649,O=c1nnc2c(=O)cn[nH]c2o1
no_arene_15650,c1n[nH]c2[nH]ncc12
no_arene_15651,O=c1nn[nH]n2[nH]nnsn12
no_arene_15652,O=c1nc2sc(=O)sc(=O)c2ns1
no_arene_15653,O=c1on2cnsc(=O)n2c(=O)c1=O
no_arene_15654,O=c1scc2cnncn2c1=O
no_arene_15655,O=c1nc2oc(=O)ncc2no1
no_arene_15656,O=c1cc2sc(=O)[nH]c(=O)c2no1
no_arene_15657,O=c1cc2c(=O)c(=O)c(=O)c(=O)n2cn1
no_arene_15658,O=c1[nH]c2sncc(=O)c2[nH]1
no_arene_15659,O=c1c(=O)c(=O)c2nnnnc2c1=O
no_arene_15660,O=c1nnnc2sncn12
no_arene_15661,O=c1[nH]c2conc2s1
no_arene_15662,O=c1nc2[nH]nnc(=O)c2c[nH]1
no_arene_15663,O=c1[nH]c2nc[nH]c2o1
no_arene_15664,O=c1ncc2c(=O)oc(=O)sc2s1
no_arene_15665,O=c1oc2nnnn2s1
no_arene_15666,O=c1[nH]c2cnnc(=O)n2oc1=O
no_arene_15667,O=c1nnn2cn[nH]c2n1
no_arene_15668,O=c1oc(=O)c(=O)c2[nH]nnoc1=2
no_arene_15669,O=c1cnn2c(=O)scc2o1
no_arene_15670,O=c1ncn2c(=O)c(=O)ncn2[nH]1
no_arene_15671,O=c1cnc2onnc(=O)c2s1
no_arene_15672,O=c1cc2ocnc2no1
no_arene_15673,c1nn2sncoc-2co1
no_arene_15674,O=c1sc(=O)c2nnncc2s1
no_arene_15675,O=c1[nH]c2c(=O)oc(=O)c(=O)c=2c(=O)c1=O
no_arene_15676,c1nn2scnsc-2no1
no_arene_15677,c1noc2scnoc=2[nH]1
no_arene_15678,O=c1cc2ncc(=O)sc2ns1
no_arene_15679,O=c1[nH]c2nc(=O)scc2c(=O)o1
no_arene_15680,c1nn2snnon2[nH]1
no_arene_15681,O=c1oc(=O)n2ocnon2s1
no_arene_15682,O=c1ncc2c(=O)[nH]c(=O)c1=2
no_arene_15683,O=c1ncc(=O)n2c(=O)onnn12
no_arene_15684,c1sncn2onnoc1-2
no_arene_15685,O=c1oc(=O)n2c(=O)c(=O)[nH]cc2s1
no_arene_15686,O=c1[nH]n2snnn2c1=O
no_arene_15687,O=c1[nH]c2nnsc(=O)c2oc1=O
no_arene_15688,O=c1scc2ncon12
no_arene_15689,c1nncc2snnc12
no_arene_15690,O=c1nc2sncc2c[nH]1
no_arene_15691,O=c1nnn2c(=O)nnn2o1
no_arene_15692,O=c1sc2nc[nH]c(=O)c2sc1=O
no_arene_15693,O=c1[nH]c(=O)c2c(=O)[nH]c(=O)sc2[nH]1
no_arene_15694,c1nsnc2[nH]nnon1-2
no_arene_15695,c1nsc2csnnn-2[nH]1
no_arene_15696,c1nncc2nonc12
no_arene_15697,O=c1cc2ncc(=O)on2c(=O)[nH]1
no_arene_15698,O=c1[nH]nnc2nnncc12
no_arene_15699,O=c1[nH]c2coc(=O)c(=O)n2[nH]1
no_arene_15700,O=c1cc2ncc(=O)n-2c(=O)c1=O
no_arene_15701,O=c1[nH]c2sc(=O)[nH]c2c(=O)s1
no_arene_15702,O=c1nn[nH]c2coc(=O)n12
no_arene_15703,O=c1[nH]c(=O)c2sc(=O)c(=O)[nH]c2s1
no_arene_15704,O=c1cc2oc(=O)c(=O)sc2cs1
no_arene_15705,O=c1ncnc2cnncn12
no_arene_15706,O=c1nnn2ncc(=O)c(=O)n2[nH]1
no_arene_15707,O=c1nnsc2nn[nH]c12
no_arene_15708,O=c1cc2nnc(=O)n-2c1=O
no_arene_15709,O=c1[nH]c(=O)c2csc(=O)cc2[nH]1
no_arene_15710,O=c1cnc2snnc2o1
no_arene_15711,O=c1[nH]c(=O)c2snn[nH]c1=2
no_arene_15712,O=c1cnc(=O)c2ocn[nH]c1=2
no_arene_15713,O=c1cc2[nH]c(=O)sc(=O)c2ns1
no_arene_15714,O=c1nnn2c(=O)oc(=O)c(=O)n2[nH]1
no_arene_15715,O=c1cnn2nnc(=O)sc2n1
no_arene_15716,O=c1cnc2cnoc2o1
no_arene_15717,O=c1c(=O)c(=O)n2c(=O)nnc(=O)n2c1=O
no_arene_15718,O=c1nc2cnncc2co1
no_arene_15719,O=c1cnc2n[nH]c(=O)c(=O)n2[nH]1
no_arene_15720,c1nsn2nn[nH]nc-2[nH]1
no_arene_15721,O=c1cnc2c(=O)nnoc2s1
no_arene_15722,O=c1oc2c(=O)c(=O)sc(=O)c=2c(=O)c1=O
no_arene_15723,O=c1[nH]n2c(=O)[nH]c(=O)n2oc1=O
no_arene_15724,O=c1cnc2ncnnc2o1
no_arene_15725,c1nn2onn[nH]c-2n[nH]1
no_arene_15726,O=c1ncn2onnon2s1
no_arene_15727,O=c1ncc2sc(=O)oc(=O)c2o1
no_arene_15728,O=c1nc2c(=O)sc(=O)on2c(=O)o1
no_arene_15729,c1nncc2onnc12
no_arene_15730,O=c1nnn2snnsn2o1
no_arene_15731,O=c1sc2nnsc(=O)c2s1
no_arene_15732,O=c1nc[nH]c2coc(=O)n12
no_arene_15733,O=c1nnn2[nH]c(=O)c(=O)c(=O)n2o1
no_arene_15734,O=c1cc2nnsc(=O)c2cs1
no_arene_15735,c1ncc2nscc2n1
no_arene_15736,O=c1cc2c(=O)c(=O)c(=O)c2ns1
no_arene_15737,O=c1cnc(=O)n2nncnn12
no_arene_15738,O=c1cnc2n[nH]c(=O)c(=O)n2o1
no_arene_15739,c1nc2conc2o1
no_arene_15740,O=c1oc2nnoc(=O)c2sc1=O
no_arene_15741,O=c1nnc2c(=O)[nH]c(=O)c(=O)c1=2
no_arene_15742,O=c1ncc(=O)n2c(=O)c(=O)c(=O)nc1-2
no_arene_15743,O=c1ncc2ncncc2o1
no_arene_15744,O=c1sncc2snnc12
no_arene_15745,O=c1cnn2[nH]c(=O)c(=O)oc2n1
no_arene_15746,O=c1[nH]c(=O)c2c(=O)c(=O)oc=2c1=O
no_arene_15747,O=c1oc(=O)n2nnc(=O)n2o1
no_arene_15748,O=c1c(=O)c(=O)c2onnc2c1=O
no_arene_15749,O=c1cnc2nnc(=O)sc2[nH]1
no_arene_15750,O=c1[nH]nc2ncoc(=O)n12
no_arene_15751,O=c1[nH]c2oc(=O)sc(=O)c2o1
no_arene_15752,O=c1nc2c(=O)c(=O)c(=O)on-2c(=O)c1=O
no_arene_15753,O=c1[nH]c2sncoc=2c(=O)c1=O
no_arene_15754,O=c1nnc2c(=O)ocnc2o1
no_arene_15755,c1nsc2[nH]nn[nH]c=2o1
no_arene_15756,c1nn2snnon2o1
no_arene_15757,c1nsc2nnnn12
no_arene_15758,O=c1occ2ocnn2c1=O
no_arene_15759,O=c1cnn2snn[nH]n2s1
no_arene_15760,O=c1snnn2c(=O)[nH]nc12
no_arene_15761,O=c1cnc(=O)n2c(=O)[nH]nnn12
no_arene_15762,O=c1nnc2c(=O)sc(=O)c=2c1=O
no_arene_15763,O=c1sn2c(=O)sc(=O)n2s1
no_arene_15764,O=c1nc2sc(=O)cnc2n[nH]1
no_arene_15765,O=c1cc2cnncc2n[nH]1
no_arene_15766,O=c1[nH]nc2cnsc(=O)n12
no_arene_15767,O=c1[nH]ncc2cnsc12
no_arene_15768,O=c1[nH]c2nnnc(=O)n2c(=O)o1
no_arene_15769,O=c1sn2c(=O)scnn2c1=O
no_arene_15770,O=c1nnc(=O)n2nc[nH]cc1-2
no_arene_15771,O=c1ncn2sc(=O)cnc2n1
no_arene_15772,O=c1[nH]c(=O)n2nn[nH]n2c1=O
no_arene_15773,O=c1nnnc2nn[nH]c(=O)n12
no_arene_15774,c1n[nH]c2cscc12
no_arene_15775,O=c1nc2cnc(=O)c-2n1
no_arene_15776,O=c1ncc2ocnc(=O)c2o1
no_arene_15777,O=c1[nH]n2[nH]c(=O)c(=O)n2[nH]1
no_arene_15778,O=c1[nH]c2onc[nH]c=2c1=O
no_arene_15779,O=c1cc2c(=O)ocnc2no1
no_arene_15780,O=c1[nH]c2c(=O)c(=O)c(=O)c2[nH]c1=O
no_arene_15781,O=c1ocnc2cnnnc12
no_arene_15782,n1nnc2[nH]nnc2n1
no_arene_15783,O=c1ncc2c(=O)c(=O)c(=O)c(=O)c2s1
no_arene_15784,O=c1cnn2c(=O)ocnc2c1
no_arene_15785,O=c1cnn2c(=O)c(=O)ncn2s1
no_arene_15786,O=c1cnc(=O)c2c(=O)cnc1=2
no_arene_15787,O=c1ncn2c(=O)oc(=O)n2[nH]1
no_arene_15788,O=c1nnc2c(=O)[nH]c(=O)oc2[nH]1
no_arene_15789,O=c1cnn2onnc(=O)n12
no_arene_15790,O=c1[nH]c2scnc2c(=O)o1
no_arene_15791,O=c1on2nnsn2c1=O
no_arene_15792,O=c1ncn2cnc(=O)c(=O)n2o1
no_arene_15793,O=c1sc2ncoc(=O)c2sc1=O
no_arene_15794,O=c1[nH]n2snnon2oc1=O
no_arene_15795,O=c1c(=O)c2coc(=O)n2c1=O
no_arene_15796,O=c1[nH]c2nsnc2sc1=O
no_arene_15797,O=c1oc2cn[nH]c(=O)c2c(=O)s1
no_arene_15798,O=c1ncc2[nH]c(=O)c(=O)[nH]c2[nH]1
no_arene_15799,O=c1cnc2c(=O)oc(=O)c1=2
no_arene_15800,O=c1[nH]c2c(=O)oc(=O)c=2c(=O)c1=O
no_arene_15801,O=c1[nH]n2c(=O)nncc2oc1=O
no_arene_15802,O=c1[nH]c2c(=O)oc(=O)sc2o1
no_arene_15803,O=c1ncon2c(=O)nncc12
no_arene_15804,O=c1nc[nH]c2[nH]ncc12
no_arene_15805,O=c1nc2ncsc(=O)c2no1
no_arene_15806,O=c1onnn2c(=O)[nH]cc12
no_arene_15807,O=c1ncn2onnon2[nH]1
no_arene_15808,O=c1[nH]c2[nH]c(=O)c(=O)[nH]c2o1
no_arene_15809,O=c1cn[nH]c2cnoc12
no_arene_15810,O=c1[nH]cc2ncncn2c1=O
no_arene_15811,O=c1scnc2ncnn12
no_arene_15812,O=c1sn2c(=O)oncn2c1=O
no_arene_15813,O=c1oc2oc(=O)c(=O)oc2oc1=O
no_arene_15814,O=c1ncn2[nH]nnn12
no_arene_15815,O=c1[nH]c(=O)n2cn[nH]n2c1=O
no_arene_15816,O=c1[nH]n2nncc2c(=O)o1
no_arene_15817,O=c1cc2c(=O)onnn2nn1
no_arene_15818,O=c1[nH]c2cn[nH]c2o1
no_arene_15819,O=c1oc(=O)c2c[nH]c(=O)c(=O)n2s1
no_arene_15820,O=c1nnc2nn[nH]c2s1
no_arene_15821,O=c1ncc2concn-2c1=O
no_arene_15822,c1nc2cocc2o1
no_arene_15823,O=c1ncc2[nH]ncsc1=2
no_arene_15824,O=c1nnn2[nH]ncc2n1
no_arene_15825,O=c1cc2c(=O)cnc(=O)c-2n1
no_arene_15826,O=c1snc2c(=O)c(=O)c(=O)n2c1=O
no_arene_15827,O=c1nnn2c(=O)ncnc2s1
no_arene_15828,c1nc2snnc2s1
no_arene_15829,O=c1on2snn[nH]n2c(=O)s1
no_arene_15830,c1nsn2cnscc-2[nH]1
no_arene_15831,O=c1cc2[nH]c(=O)c(=O)c-2cc1=O
no_arene_15832,O=c1ocnc2ncoc(=O)c12
no_arene_15833,c1nc2c[nH]nc2[nH]1
no_arene_15834,c1nsc2nocnn-2[nH]1
no_arene_15835,c1noc2[nH]nnsc=2s1
no_arene_15836,O=c1[nH]n2[nH]c(=O)c(=O)c(=O)n2oc1=O
no_arene_15837,n1nn2onn[nH]c-2n[nH]1
no_arene_15838,c1n[nH]c2sncoc=2o1
no_arene_15839,O=c1[nH]c(=O)c2ncsc(=O)c2s1
no_arene_15840,n1nnn2onnon2n1
no_arene_15841,O=c1cc2c(=O)[nH]nnn2c(=O)[nH]1
no_arene_15842,O=c1[nH]c2c(=O)cnsc2sc1=O
no_arene_15843,O=c1[nH]nnn2c(=O)cnnc12
no_arene_15844,c1n[nH]n2cn[nH]n2[nH]1
no_arene_15845,O=c1nnoc2ncsc(=O)c12
no_arene_15846,O=c1oc2c[nH]nc2s1
no_arene_15847,O=c1[nH]cnc2cnsc(=O)c12
no_arene_15848,O=c1on2c(=O)ocnn2c1=O
no_arene_15849,O=c1[nH]c(=O)c2n[nH]c(=O)c(=O)n2o1
no_arene_15850,O=c1oc2onnsc=2c1=O
no_arene_15851,O=c1nc2oc(=O)ncc2co1
no_arene_15852,O=c1cncc2cn[nH]c(=O)n12
no_arene_15853,O=c1cnc(=O)c2c(=O)c(=O)[nH]c(=O)c1=2
no_arene_15854,c1non2cnsn2s1
no_arene_15855,O=c1cc2ncoc(=O)c2n[nH]1
no_arene_15856,O=c1[nH]c2ncsc2c(=O)o1
no_arene_15857,O=c1[nH]n2[nH]ncon2c(=O)o1
no_arene_15858,O=c1cc2[nH]nnsc-2n1
no_arene_15859,O=c1[nH]c(=O)c2sc(=O)ncc2o1
no_arene_15860,O=c1snc2sncn2c1=O
no_arene_15861,O=c1[nH]n2snn[nH]n2c(=O)s1
no_arene_15862,O=c1nc2nnc(=O)sc2c[nH]1
no_arene_15863,O=c1[nH]c(=O)c2oc(=O)c(=O)oc2s1
no_arene_15864,O=c1[nH]n2nc[nH]cc-2c1=O
no_arene_15865,O=c1c(=O)c(=O)c2cscc2c1=O
no_arene_15866,O=c1cc2c(=O)oc(=O)c(=O)c-2c1
no_arene_15867,O=c1[nH]cc2snnc(=O)n2c1=O
no_arene_15868,O=c1nnc2concn-2c1=O
no_arene_15869,O=c1oc(=O)c2oc(=O)oc2o1
no_arene_15870,O=c1[nH]n2c(=O)nncc2o1
no_arene_15871,O=c1oc2nnnc(=O)n2o1
no_arene_15872,O=c1[nH]c(=O)c2c(=O)c(=O)oc1=2
no_arene_15873,O=c1nnoc2nnnnc12
no_arene_15874,O=c1[nH]c2ncoc2c(=O)s1
no_arene_15875,O=c1sc(=O)c2noc(=O)c(=O)n2s1
no_arene_15876,O=c1nc2sncon-2c1=O
no_arene_15877,O=c1nc[nH]n2[nH]ncsn12
no_arene_15878,O=c1[nH]c2csc(=O)nc2o1
no_arene_15879,O=c1nnsc2c(=O)ncoc12
no_arene_15880,O=c1cnn2[nH]cn[nH]n2o1
no_arene_15881,O=c1cnnc2nnoc(=O)n12
no_arene_15882,O=c1sc(=O)c2sc(=O)c(=O)oc2s1
no_arene_15883,O=c1sc(=O)c2ncsc(=O)c2s1
no_arene_15884,O=c1on2sncon2s1
no_arene_15885,O=c1cc2sc(=O)c(=O)[nH]c2co1
no_arene_15886,O=c1[nH]c2nnncc2o1
no_arene_15887,O=c1oc2cncn2c(=O)s1
no_arene_15888,O=c1cnc2c(=O)c(=O)ncc=2c1=O
no_arene_15889,O=c1oc2nnnnc2c(=O)s1
no_arene_15890,O=c1oc(=O)n2snc[nH]n2s1
no_arene_15891,O=c1[nH]c2onnc2sc1=O
no_arene_15892,O=c1cnsn2[nH]cnon12
no_arene_15893,O=c1cc2c(=O)nn[nH]n2c(=O)[nH]1
no_arene_15894,O=c1nc2oc(=O)c(=O)oc2no1
no_arene_15895,O=c1[nH]c2scnc2s1
no_arene_15896,O=c1cnn2nnsc(=O)c2n1
no_arene_15897,O=c1sc(=O)n2c(=O)[nH]ncn12
no_arene_15898,O=c1ncsc2nnnc(=O)n12
no_arene_15899,O=c1[nH]n2c(=O)sncn2c(=O)c1=O
no_arene_15900,O=c1[nH]c2cc(=O)sc(=O)n2c(=O)o1
no_arene_15901,O=c1cnn2[nH]c(=O)c(=O)sn2c1=O
no_arene_15902,O=c1[nH]c(=O)c2nnsc2o1
no_arene_15903,O=c1[nH]n2sc(=O)c(=O)c(=O)n2sc1=O
no_arene_15904,O=c1oc(=O)c2n[nH]c(=O)n2s1
no_arene_15905,O=c1ncc2noc(=O)n2[nH]1
no_arene_15906,O=c1cnn2c(=O)nnsc2n1
no_arene_15907,O=c1nnc(=O)c2snc[nH]c1=2
no_arene_15908,O=c1nnc2sncc(=O)c2s1
no_arene_15909,O=c1[nH]c2[nH]c(=O)c(=O)[nH]c2[nH]c1=O
no_arene_15910,O=c1[nH]c2ncnn2o1
no_arene_15911,O=c1oc2ocnsc=2c(=O)c1=O
no_arene_15912,O=c1oc(=O)n2onnsn2o1
no_arene_15913,O=c1onc2c(=O)nn[nH]n2c1=O
no_arene_15914,O=c1nc2c(=O)nc[nH]c2co1
no_arene_15915,O=c1[nH]n2c(=O)c(=O)sn2c(=O)o1
no_arene_15916,c1nc2ncoc2[nH]1
no_arene_15917,O=c1nnc2c(=O)[nH]ncc2o1
no_arene_15918,O=c1cc2[nH]c(=O)c(=O)sc2cs1
no_arene_15919,O=c1cnn2c(=O)c(=O)c(=O)[nH]n2s1
no_arene_15920,O=c1[nH]c2scnc2sc1=O
no_arene_15921,O=c1[nH]c2cnc(=O)sc2[nH]1
no_arene_15922,O=c1[nH]n2ncc(=O)n2sc1=O
no_arene_15923,O=c1cc2cnsn2c(=O)o1
no_arene_15924,O=c1nnc2cnsc(=O)c2[nH]1
no_arene_15925,O=c1[nH]ncc2cnnnc12
no_arene_15926,O=c1[nH]c2nnnn2s1
no_arene_15927,O=c1[nH]c(=O)n2ncscc1-2
no_arene_15928,O=c1nn[nH]n2oncon12
no_arene_15929,O=c1sc(=O)c2c(=O)sc(=O)c1=2
no_arene_15930,O=c1on2c(=O)oc(=O)c(=O)n2oc1=O
no_arene_15931,O=c1oc(=O)n2c(=O)c(=O)sc(=O)n2o1
no_arene_15932,O=c1oc(=O)n2c(=O)c(=O)ncn2o1
no_arene_15933,O=c1sc(=O)n2c(=O)ncn2s1
no_arene_15934,O=c1oc2ocnc2c(=O)s1
no_arene_15935,O=c1ncc2nsc(=O)cc2[nH]1
no_arene_15936,O=c1[nH]cnc2[nH]nnc12
no_arene_15937,O=c1nc2c(=O)[nH]c(=O)sc2cs1
no_arene_15938,O=c1nnoc(=O)[nH]1
no_arene_15939,O=c1[nH]c2c[nH]c(=O)c(=O)n2s1
no_arene_15940,O=c1nnsc2cncnc12
no_arene_15941,O=c1cn[nH]c2c(=O)cn[nH]c12
no_arene_15942,O=c1cnc2nnsc2s1
no_arene_15943,O=c1sn2cnc(=O)n2sc1=O
no_arene_15944,O=c1oc2oncc(=O)c2s1
no_arene_15945,O=c1nnc2sc(=O)oc(=O)c2[nH]1
no_arene_15946,O=c1nnn2[nH]ncc(=O)c2n1
no_arene_15947,O=c1nc2[nH]nnn2c(=O)s1
no_arene_15948,O=c1sc(=O)c(=O)n2ncscc1-2
no_arene_15949,O=c1[nH]c(=O)n2nnc(=O)c(=O)n2s1
